experiment_id,block_id,relation_id,source_id,target_id,estimator_id,direction,status,estimability,strength,absolute_strength,sign,uncertainty,sample_count,persistence,window_id,timestamp_utc,p_value,non_estimable_reason
CGIE3_ID_02,2025-01,spearman::depth_mad_km--event_count,depth_mad_km,event_count,spearman,undirected,candidate,estimable,-0.02045562732,0.02045562732,-1,,187,,1d,2025-01-31T23:00:00+00:00,0.7811044996,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--interevent_time_mad_hours,depth_mad_km,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.1912996706,0.1912996706,1,,187,,1d,2025-01-31T23:00:00+00:00,0.008723345141,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--log10_cumulative_energy_joule,depth_mad_km,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,-0.7110214809,0.7110214809,-1,,187,,1d,2025-01-31T23:00:00+00:00,4.167123862e-30,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--maximum_magnitude,depth_mad_km,maximum_magnitude,spearman,undirected,candidate,estimable,-0.703927469,0.703927469,-1,,187,,1d,2025-01-31T23:00:00+00:00,2.700590857e-29,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,spearman,undirected,candidate,estimable,0.4734293237,0.4734293237,1,,187,,1d,2025-01-31T23:00:00+00:00,7.76272329e-12,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--median_interevent_time_hours,depth_mad_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.4092746578,0.4092746578,1,,187,,1d,2025-01-31T23:00:00+00:00,6.027677318e-09,
CGIE3_ID_02,2025-01,spearman::depth_mad_km--spatial_dispersion_km,depth_mad_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.4409650909,0.4409650909,1,,187,,1d,2025-01-31T23:00:00+00:00,2.677719087e-10,
CGIE3_ID_02,2025-01,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.847176665,0.847176665,1,,187,,1d,2025-01-31T23:00:00+00:00,1.067725e-52,
CGIE3_ID_02,2025-01,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.5651811643,0.5651811643,1,,349,,1d,2025-01-31T23:00:00+00:00,7.587895877e-31,
CGIE3_ID_02,2025-01,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,spearman,undirected,candidate,estimable,0.4997629668,0.4997629668,1,,349,,1d,2025-01-31T23:00:00+00:00,1.887864933e-23,
CGIE3_ID_02,2025-01,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,candidate,estimable,-0.2320502134,0.2320502134,-1,,349,,1d,2025-01-31T23:00:00+00:00,1.189920833e-05,
CGIE3_ID_02,2025-01,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.03590293495,0.03590293495,1,,187,,1d,2025-01-31T23:00:00+00:00,0.6256698443,
CGIE3_ID_02,2025-01,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.0928548916,0.0928548916,1,,187,,1d,2025-01-31T23:00:00+00:00,0.2062335512,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.1160961332,0.1160961332,1,,187,,1d,2025-01-31T23:00:00+00:00,0.1135808932,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,0.0748898138,0.0748898138,1,,187,,1d,2025-01-31T23:00:00+00:00,0.308360936,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,0.5682126077,0.5682126077,1,,187,,1d,2025-01-31T23:00:00+00:00,2.217899452e-17,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.2119375181,0.2119375181,1,,187,,1d,2025-01-31T23:00:00+00:00,0.00359212225,
CGIE3_ID_02,2025-01,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.08102310327,0.08102310327,1,,187,,1d,2025-01-31T23:00:00+00:00,0.2703058032,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9938213546,0.9938213546,1,,349,,1d,2025-01-31T23:00:00+00:00,0,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,-0.2945806958,0.2945806958,-1,,349,,1d,2025-01-31T23:00:00+00:00,2.041926745e-08,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2458192373,0.2458192373,-1,,187,,1d,2025-01-31T23:00:00+00:00,0.0006959378034,
CGIE3_ID_02,2025-01,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.3385729246,0.3385729246,-1,,187,,1d,2025-01-31T23:00:00+00:00,2.141361232e-06,
CGIE3_ID_02,2025-01,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,-0.3038071339,0.3038071339,-1,,349,,1d,2025-01-31T23:00:00+00:00,6.925974802e-09,
CGIE3_ID_02,2025-01,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2596161032,0.2596161032,-1,,187,,1d,2025-01-31T23:00:00+00:00,0.0003330791556,
CGIE3_ID_02,2025-01,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.3625010221,0.3625010221,-1,,187,,1d,2025-01-31T23:00:00+00:00,3.425875502e-07,
CGIE3_ID_02,2025-01,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.3861308527,0.3861308527,1,,187,,1d,2025-01-31T23:00:00+00:00,4.81457783e-08,
CGIE3_ID_02,2025-01,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.4764245516,0.4764245516,1,,187,,1d,2025-01-31T23:00:00+00:00,5.49307707e-12,
CGIE3_ID_02,2025-01,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.6871747379,0.6871747379,1,,187,,1d,2025-01-31T23:00:00+00:00,1.802459785e-27,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--event_count,depth_mad_km,event_count,spearman,undirected,candidate,estimable,-0.09081578376,0.09081578376,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.08401019517,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--interevent_time_mad_hours,depth_mad_km,interevent_time_mad_hours,spearman,undirected,candidate,estimable,-0.1265236422,0.1265236422,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.01586590804,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--log10_cumulative_energy_joule,depth_mad_km,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,-0.02515446226,0.02515446226,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.6328783287,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--maximum_magnitude,depth_mad_km,maximum_magnitude,spearman,undirected,candidate,estimable,0.02108054587,0.02108054587,1,,363,,1d,2025-02-28T23:00:00+00:00,0.6889373499,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,spearman,undirected,candidate,estimable,-0.04599559005,0.04599559005,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.3822414806,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--median_interevent_time_hours,depth_mad_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.2596890058,0.2596890058,1,,363,,1d,2025-02-28T23:00:00+00:00,5.24827727e-07,
CGIE3_ID_02,2025-02,spearman::depth_mad_km--spatial_dispersion_km,depth_mad_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.5569717719,0.5569717719,1,,363,,1d,2025-02-28T23:00:00+00:00,5.78059309e-31,
CGIE3_ID_02,2025-02,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.06598742836,0.06598742836,1,,363,,1d,2025-02-28T23:00:00+00:00,0.2097472967,
CGIE3_ID_02,2025-02,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.8903122945,0.8903122945,1,,482,,1d,2025-02-28T23:00:00+00:00,4.142648896e-166,
CGIE3_ID_02,2025-02,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,spearman,undirected,candidate,estimable,0.8526559972,0.8526559972,1,,482,,1d,2025-02-28T23:00:00+00:00,1.9976613e-137,
CGIE3_ID_02,2025-02,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,candidate,estimable,-0.3162265278,0.3162265278,-1,,482,,1d,2025-02-28T23:00:00+00:00,1.179301325e-12,
CGIE3_ID_02,2025-02,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.4526853152,0.4526853152,-1,,363,,1d,2025-02-28T23:00:00+00:00,9.690037485e-20,
CGIE3_ID_02,2025-02,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.05793549119,0.05793549119,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.2709239737,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.2341620018,0.2341620018,1,,363,,1d,2025-02-28T23:00:00+00:00,6.518363574e-06,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,0.2564843121,0.2564843121,1,,363,,1d,2025-02-28T23:00:00+00:00,7.310654314e-07,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,0.05678283572,0.05678283572,1,,363,,1d,2025-02-28T23:00:00+00:00,0.2805887232,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.5730834479,0.5730834479,1,,363,,1d,2025-02-28T23:00:00+00:00,4.496327446e-33,
CGIE3_ID_02,2025-02,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.1363269689,0.1363269689,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.009306871721,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9834959578,0.9834959578,1,,482,,1d,2025-02-28T23:00:00+00:00,0,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,-0.2317330644,0.2317330644,-1,,482,,1d,2025-02-28T23:00:00+00:00,2.68140362e-07,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2000244136,0.2000244136,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.0001247110091,
CGIE3_ID_02,2025-02,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.01098401691,0.01098401691,1,,363,,1d,2025-02-28T23:00:00+00:00,0.8347931936,
CGIE3_ID_02,2025-02,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,-0.2066492484,0.2066492484,-1,,482,,1d,2025-02-28T23:00:00+00:00,4.771991406e-06,
CGIE3_ID_02,2025-02,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.1248917686,0.1248917686,-1,,363,,1d,2025-02-28T23:00:00+00:00,0.01728311601,
CGIE3_ID_02,2025-02,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.01474849248,0.01474849248,1,,363,,1d,2025-02-28T23:00:00+00:00,0.779444823,
CGIE3_ID_02,2025-02,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.07625176711,0.07625176711,1,,363,,1d,2025-02-28T23:00:00+00:00,0.1470885764,
CGIE3_ID_02,2025-02,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.3409005698,0.3409005698,1,,363,,1d,2025-02-28T23:00:00+00:00,2.496412721e-11,
CGIE3_ID_02,2025-02,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.2266352425,0.2266352425,1,,363,,1d,2025-02-28T23:00:00+00:00,1.300922081e-05,
CGIE3_ID_02,2025-03,spearman::depth_mad_km--event_count,depth_mad_km,event_count,spearman,undirected,candidate,estimable,0.1997155892,0.1997155892,1,,395,,1d,2025-03-31T23:00:00+00:00,6.414255325e-05,
CGIE3_ID_02,2025-03,spearman::depth_mad_km--interevent_time_mad_hours,depth_mad_km,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.04484887371,0.04484887371,1,,395,,1d,2025-03-31T23:00:00+00:00,0.374015837,
CGIE3_ID_02,2025-03,spearman::depth_mad_km--log10_cumulative_energy_joule,depth_mad_km,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.06546167131,0.06546167131,1,,395,,1d,2025-03-31T23:00:00+00:00,0.1941860802,
CGIE3_ID_02,2025-03,spearman::depth_mad_km--maximum_magnitude,depth_mad_km,maximum_magnitude,spearman,undirected,candidate,estimable,0.04925909523,0.04925909523,1,,395,,1d,2025-03-31T23:00:00+00:00,0.3288190177,
CGIE3_ID_02,2025-03,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,spearman,undirected,candidate,estimable,-0.38102953,0.38102953,-1,,395,,1d,2025-03-31T23:00:00+00:00,4.26857755e-15,
CGIE3_ID_02,2025-03,spearman::depth_mad_km--median_interevent_time_hours,depth_mad_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.05355707547,0.05355707547,1,,395,,1d,2025-03-31T23:00:00+00:00,0.2883198211,
CGIE3_ID_02,2025-03,spearman::depth_mad_km--spatial_dispersion_km,depth_mad_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.295965437,0.295965437,1,,395,,1d,2025-03-31T23:00:00+00:00,1.991896185e-09,
CGIE3_ID_02,2025-03,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.6124724737,0.6124724737,1,,395,,1d,2025-03-31T23:00:00+00:00,4.889442662e-42,
CGIE3_ID_02,2025-03,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.7617818722,0.7617818722,1,,551,,1d,2025-03-31T23:00:00+00:00,1.389963798e-105,
CGIE3_ID_02,2025-03,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,spearman,undirected,candidate,estimable,0.7159342984,0.7159342984,1,,551,,1d,2025-03-31T23:00:00+00:00,1.023827811e-87,
CGIE3_ID_02,2025-03,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,candidate,estimable,-0.06855498096,0.06855498096,-1,,551,,1d,2025-03-31T23:00:00+00:00,0.1079546344,
CGIE3_ID_02,2025-03,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.4014768679,0.4014768679,-1,,395,,1d,2025-03-31T23:00:00+00:00,9.903807202e-17,
CGIE3_ID_02,2025-03,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.007808767315,0.007808767315,1,,395,,1d,2025-03-31T23:00:00+00:00,0.877052551,
CGIE3_ID_02,2025-03,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.3210578914,0.3210578914,1,,395,,1d,2025-03-31T23:00:00+00:00,6.383659742e-11,
CGIE3_ID_02,2025-03,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,0.2632546871,0.2632546871,1,,395,,1d,2025-03-31T23:00:00+00:00,1.099602696e-07,
CGIE3_ID_02,2025-03,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,-0.1531245335,0.1531245335,-1,,395,,1d,2025-03-31T23:00:00+00:00,0.002275789084,
CGIE3_ID_02,2025-03,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.1052673517,0.1052673517,1,,395,,1d,2025-03-31T23:00:00+00:00,0.03649844341,
CGIE3_ID_02,2025-03,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.1883432796,0.1883432796,1,,395,,1d,2025-03-31T23:00:00+00:00,0.0001664589095,
CGIE3_ID_02,2025-03,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9885743473,0.9885743473,1,,551,,1d,2025-03-31T23:00:00+00:00,0,
CGIE3_ID_02,2025-03,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,-0.05658456721,0.05658456721,-1,,551,,1d,2025-03-31T23:00:00+00:00,0.1847476423,
CGIE3_ID_02,2025-03,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.400349154,0.400349154,-1,,395,,1d,2025-03-31T23:00:00+00:00,1.227246997e-16,
CGIE3_ID_02,2025-03,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.07050920298,0.07050920298,-1,,395,,1d,2025-03-31T23:00:00+00:00,0.1619201118,
CGIE3_ID_02,2025-03,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,-0.07236409101,0.07236409101,-1,,551,,1d,2025-03-31T23:00:00+00:00,0.08969698669,
CGIE3_ID_02,2025-03,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.3983506711,0.3983506711,-1,,395,,1d,2025-03-31T23:00:00+00:00,1.791032387e-16,
CGIE3_ID_02,2025-03,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.08189986979,0.08189986979,-1,,395,,1d,2025-03-31T23:00:00+00:00,0.104098533,
CGIE3_ID_02,2025-03,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.3298475513,0.3298475513,1,,395,,1d,2025-03-31T23:00:00+00:00,1.769091583e-11,
CGIE3_ID_02,2025-03,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.2417542801,0.2417542801,1,,395,,1d,2025-03-31T23:00:00+00:00,1.162951212e-06,
CGIE3_ID_02,2025-03,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.4312128948,0.4312128948,1,,395,,1d,2025-03-31T23:00:00+00:00,2.562098292e-19,
CGIE3_ID_02,2025-04,spearman::depth_mad_km--event_count,depth_mad_km,event_count,spearman,undirected,candidate,estimable,0.03260631806,0.03260631806,1,,326,,1d,2025-04-30T23:00:00+00:00,0.5574609343,
CGIE3_ID_02,2025-04,spearman::depth_mad_km--interevent_time_mad_hours,depth_mad_km,interevent_time_mad_hours,spearman,undirected,candidate,estimable,-0.07583224285,0.07583224285,-1,,326,,1d,2025-04-30T23:00:00+00:00,0.1719719165,
CGIE3_ID_02,2025-04,spearman::depth_mad_km--log10_cumulative_energy_joule,depth_mad_km,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.06822341217,0.06822341217,1,,326,,1d,2025-04-30T23:00:00+00:00,0.2192570586,
CGIE3_ID_02,2025-04,spearman::depth_mad_km--maximum_magnitude,depth_mad_km,maximum_magnitude,spearman,undirected,candidate,estimable,0.05480435274,0.05480435274,1,,326,,1d,2025-04-30T23:00:00+00:00,0.3239079128,
CGIE3_ID_02,2025-04,spearman::depth_mad_km--median_depth_km,depth_mad_km,median_depth_km,spearman,undirected,candidate,estimable,0.01019166736,0.01019166736,1,,326,,1d,2025-04-30T23:00:00+00:00,0.8545522166,
CGIE3_ID_02,2025-04,spearman::depth_mad_km--median_interevent_time_hours,depth_mad_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.05727688976,0.05727688976,1,,326,,1d,2025-04-30T23:00:00+00:00,0.3025241939,
CGIE3_ID_02,2025-04,spearman::depth_mad_km--spatial_dispersion_km,depth_mad_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.05908577812,0.05908577812,1,,326,,1d,2025-04-30T23:00:00+00:00,0.2874858271,
CGIE3_ID_02,2025-04,spearman::event_count--interevent_time_mad_hours,event_count,interevent_time_mad_hours,spearman,undirected,candidate,estimable,0.7104911006,0.7104911006,1,,326,,1d,2025-04-30T23:00:00+00:00,2.229872366e-51,
CGIE3_ID_02,2025-04,spearman::event_count--log10_cumulative_energy_joule,event_count,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.8156454473,0.8156454473,1,,518,,1d,2025-04-30T23:00:00+00:00,1.005055106e-124,
CGIE3_ID_02,2025-04,spearman::event_count--maximum_magnitude,event_count,maximum_magnitude,spearman,undirected,candidate,estimable,0.727806726,0.727806726,1,,518,,1d,2025-04-30T23:00:00+00:00,1.428122044e-86,
CGIE3_ID_02,2025-04,spearman::event_count--median_depth_km,event_count,median_depth_km,spearman,undirected,candidate,estimable,-0.03029744987,0.03029744987,-1,,518,,1d,2025-04-30T23:00:00+00:00,0.4914210648,
CGIE3_ID_02,2025-04,spearman::event_count--median_interevent_time_hours,event_count,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.4759917054,0.4759917054,-1,,326,,1d,2025-04-30T23:00:00+00:00,7.738818503e-20,
CGIE3_ID_02,2025-04,spearman::event_count--spatial_dispersion_km,event_count,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.1347047269,0.1347047269,-1,,326,,1d,2025-04-30T23:00:00+00:00,0.01493638433,
CGIE3_ID_02,2025-04,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,candidate,estimable,0.6457896286,0.6457896286,1,,326,,1d,2025-04-30T23:00:00+00:00,7.36825994e-40,
CGIE3_ID_02,2025-04,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,candidate,estimable,0.60869747,0.60869747,1,,326,,1d,2025-04-30T23:00:00+00:00,1.975130484e-34,
CGIE3_ID_02,2025-04,spearman::interevent_time_mad_hours--median_depth_km,interevent_time_mad_hours,median_depth_km,spearman,undirected,candidate,estimable,-0.1026450341,0.1026450341,-1,,326,,1d,2025-04-30T23:00:00+00:00,0.06415838909,
CGIE3_ID_02,2025-04,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.06944413047,0.06944413047,-1,,326,,1d,2025-04-30T23:00:00+00:00,0.2111022018,
CGIE3_ID_02,2025-04,spearman::interevent_time_mad_hours--spatial_dispersion_km,interevent_time_mad_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.1169912882,0.1169912882,1,,326,,1d,2025-04-30T23:00:00+00:00,0.03473152349,
CGIE3_ID_02,2025-04,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,candidate,estimable,0.9803926766,0.9803926766,1,,518,,1d,2025-04-30T23:00:00+00:00,0,
CGIE3_ID_02,2025-04,spearman::log10_cumulative_energy_joule--median_depth_km,log10_cumulative_energy_joule,median_depth_km,spearman,undirected,candidate,estimable,0.07101582115,0.07101582115,1,,518,,1d,2025-04-30T23:00:00+00:00,0.106434884,
CGIE3_ID_02,2025-04,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2831623942,0.2831623942,-1,,326,,1d,2025-04-30T23:00:00+00:00,1.995046723e-07,
CGIE3_ID_02,2025-04,spearman::log10_cumulative_energy_joule--spatial_dispersion_km,log10_cumulative_energy_joule,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.08391482914,0.08391482914,-1,,326,,1d,2025-04-30T23:00:00+00:00,0.1305415518,
CGIE3_ID_02,2025-04,spearman::maximum_magnitude--median_depth_km,maximum_magnitude,median_depth_km,spearman,undirected,candidate,estimable,0.02236305023,0.02236305023,1,,518,,1d,2025-04-30T23:00:00+00:00,0.6115877888,
CGIE3_ID_02,2025-04,spearman::maximum_magnitude--median_interevent_time_hours,maximum_magnitude,median_interevent_time_hours,spearman,undirected,candidate,estimable,-0.2534489171,0.2534489171,-1,,326,,1d,2025-04-30T23:00:00+00:00,3.57886343e-06,
CGIE3_ID_02,2025-04,spearman::maximum_magnitude--spatial_dispersion_km,maximum_magnitude,spatial_dispersion_km,spearman,undirected,candidate,estimable,-0.1054704626,0.1054704626,-1,,326,,1d,2025-04-30T23:00:00+00:00,0.05713024692,
CGIE3_ID_02,2025-04,spearman::median_depth_km--median_interevent_time_hours,median_depth_km,median_interevent_time_hours,spearman,undirected,candidate,estimable,0.3887911539,0.3887911539,1,,326,,1d,2025-04-30T23:00:00+00:00,3.306249749e-13,
CGIE3_ID_02,2025-04,spearman::median_depth_km--spatial_dispersion_km,median_depth_km,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.3118569347,0.3118569347,1,,326,,1d,2025-04-30T23:00:00+00:00,8.756849963e-09,
CGIE3_ID_02,2025-04,spearman::median_interevent_time_hours--spatial_dispersion_km,median_interevent_time_hours,spatial_dispersion_km,spearman,undirected,candidate,estimable,0.6909868373,0.6909868373,1,,326,,1d,2025-04-30T23:00:00+00:00,1.381669115e-47,
