date_utc,state,prob,quality,reason
2024-04-15 00:00:00+00:00,early,0.5314915927996202,0.5670791297331434,quality_jump
2024-05-09 00:00:00+00:00,early,0.6201662551820769,0.48167745131753137,quality_jump
2024-05-20 00:00:00+00:00,early,0.5791327438229519,0.4715833095137365,quality_jump
2024-08-17 00:00:00+00:00,early,0.6200750219242628,0.48150943970553794,quality_jump
2025-02-17 00:00:00+00:00,early,0.7013217789368569,0.5121591223695059,quality_jump
2025-08-20 00:00:00+00:00,early,0.5763970089027555,0.4667204129848514,quality_jump
2025-11-19 00:00:00+00:00,early,0.6200750219198968,0.48150943969749804,quality_jump
