date_utc,n_events,max_mag,mag_n,cnt_n,prob,prob_delta,memory,prob_delta_1,prob_delta_2,coherence,strong_coherence,prob_var_3,prob_var_5,stability,coherence_score,quality_score
2024-08-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09101762495082542,-0.00020386108341656495,0.019835145310897796,-0.00026196121619562196,-0.0003368372635573491,False,False,5.452890587729186e-08,2.409170673248852e-07,0.9999982501286667,0.1423574185864662,0.2984836468042141
2024-08-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09085889800132872,-0.0001587269494967014,0.015471413342500281,-0.00020386108341656495,-0.00026196121619562196,False,False,3.3037277961008674e-08,1.4572224440931538e-07,0.9999989410171198,0.14098487730499357,0.29774989625631937
2024-08-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09073526398054166,-0.00012363402078706398,0.01206770240715022,-0.0001587269494967014,-0.00020386108341656495,False,False,2.0034555576393656e-08,8.825513525603811e-08,0.9999993583791797,0.1399143521522797,0.2971776269461383
2024-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09063893459825682,-9.63293822848349e-05,0.009412807877577171,-0.00012363402078706398,-0.0001587269494967014,False,False,1.2158103334156435e-08,5.350422244399012e-08,0.999999610898006,0.1390793772923765,0.29673129120526653
2024-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09056386160866878,-7.507298958804587e-05,0.007341990144510193,-9.63293822848349e-05,-0.00012363402078706398,False,False,7.382346177933711e-09,3.246196676961952e-08,0.9999997638667601,0.1384281180734966,0.29638317029270095
2024-09-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09050534354861646,-5.8518060052317744e-05,0.005726752312717951,-7.507298958804587e-05,-9.63293822848349e-05,False,False,4.4844809981831144e-09,1.9707245374445216e-08,0.9999998566189835,0.13792014877516032,0.2961116487759618
2024-09-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09045972310079818,-4.5620447818278675e-05,0.0044668668039200025,-5.8518060052317744e-05,-7.507298958804587e-05,False,False,2.725069626705817e-09,1.1969700249393913e-08,0.9999999129008099,0.13752394057157627,0.2958998697961896
2024-09-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09042415352845255,-3.556957234562841e-05,0.003484156107057602,-4.5620447818278675e-05,-5.8518060052317744e-05,False,False,1.6563732396068701e-09,7.2727985030922595e-09,0.9999999470722779,0.1372149029507261,0.2957346869483544
2024-09-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09039641800657465,-2.7735521877902958e-05,0.0027176417635049297,-3.556957234562841e-05,-4.5620447818278675e-05,False,False,1.0069981554805531e-09,4.420235335235239e-09,0.9999999678288428,0.13697385651456562,0.2956058472250238
2024-09-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0903747896185627,-2.162838801195166e-05,0.002119760575533845,-2.7735521877902958e-05,-3.556957234562841e-05,False,False,6.12307044845301e-10,2.6871207397981854e-09,0.9999999804413261,0.13678584206421784,0.29550535400594297
